C0,C1,C2,C3,phi,alpha,beta,E_hodge,E_ns,E_ym,E_bsd,E_zeta,E_pnp,E_total
0.1959026059995066,-0.09031452284380714,0.29515503428073075,-0.13465034331330616,0.7388371625327503,0.870409515559962,0.25193461673953044,0.5466410261149561,0.15311256560654662,0.5362171288433137,0.31208136041837264,0.3027918144366769,0.10799355722729442,1.9588374526471606
0.9396221462060819,-0.28797801467017825,-0.9380555960753714,-0.09001952738206098,0.5466536467772063,0.5994172771830739,0.8812435075555443,1.4942600735794658,1.9136855532342776,1.4776001608762601,1.2579458433805595,1.119888654508234,0.3601589155900971,7.623539201168894
0.349670881262482,0.0989120247781361,0.6302691920509083,0.9565560529221233,0.2998048762174005,0.36146272892949627,0.22418319415409294,0.6369541905593179,0.6632207319572756,0.5007588564843459,0.6582288232517548,0.7061926079040132,0.8942148509810881,4.059570061137795
0.3829041338338981,0.9257443178406068,-0.05193676462020402,-0.7206402456895697,0.9779117088481493,0.3082930068904953,0.7567760417692272,1.4342500380322867,0.7230969967299301,0.29284018400670875,0.20240664463182267,1.0652596201373519,0.6725600809553908,4.390413564493491
0.8141322671986395,-0.47616260837731295,0.18316592318178193,-0.7300885744924379,0.09255657285899721,0.29162446580129486,0.7978067675895277,1.3997084910225337,0.9230017738138327,1.5402948755759525,1.2398009382847852,0.7000628187948508,0.6428718107443621,6.4457407082363165
-0.4217679146924458,-0.651824319026947,0.0061038759400890985,0.3748206836399499,0.40778532100845855,0.17908301791105063,0.7842805832617258,0.9033212609396761,0.5778000640885148,0.48005640433450125,0.2770408926884891,0.8566044004330808,0.37879933841802343,3.473622360902285
-0.1540395249130586,0.6729934000169115,-0.8038248761090865,-0.37637592960503774,0.4754727522732849,0.2437535962443793,0.9480466624073662,2.0249334185943653,0.800335723038043,0.5770329249299702,0.3495169610399145,0.20785123854870424,0.16459290678578908,4.124263172936787
0.23028124240530023,0.26689941250504523,0.778514469188746,0.5034915204338426,0.10866786627730896,0.7495257363544278,0.6838543192225736,0.7434436717376095,0.7496298349569828,0.213381829900255,0.16430615420265282,0.6267556778863509,0.29570646598068917,2.7932236346645403
0.1450822587304086,0.31503627957303304,-0.9981102215905555,0.23862812928378552,0.052329483162442125,0.07899500874652265,0.8467208653703974,1.4611307674995073,1.2386437320344783,0.08004597915737555,0.44255960558672924,0.7556150713827268,0.5530690600974897,4.531064215758307
0.2426652635769082,-0.6413469769905034,0.6409289261512434,-0.19551320186389565,0.3810502661872571,0.8819994315904383,0.3877117682144188,1.8525514188235532,0.4764689433198935,1.1340122405674116,1.247650067231785,0.12175068262771405,0.2155446273889739,5.047977979959331
0.36084763977803846,0.8356444893527162,0.8514629143627142,0.7420285092272731,0.6297897681557729,0.3984488125146918,0.7026832490872874,0.9217324412795098,0.787426678275585,0.22479684957467772,0.8526839040449427,0.1962422448990172,0.03050821695186734,3.0133903350256
0.5546240988954458,0.9099079422060821,0.3129069515751688,-0.6852129194197003,0.3703953498057785,0.4027377979621023,0.508165330717227,0.9566245007274478,0.5158023150881572,0.10528384331063623,0.12678426244231678,0.8743130400786362,0.9699294398294402,3.548737401476634
-0.5575005331015164,-0.18924086148592156,-0.3650566644418791,0.36772765929156503,0.1306766207549881,0.17739487700403622,0.3415016546831935,0.32209746646657067,0.3395349323762633,0.11825967161559481,0.045220429552212726,0.45456606950671574,0.29864402162140685,1.5783225911387642
-0.2974149472379164,-0.3637878985714269,-0.9319708314919597,0.4985131330811923,0.057889967507054774,0.8975234636528248,0.27803883231770443,0.8923997274444295,0.8339611374865202,0.3163729513335105,0.7338443962420493,0.716890406539491,0.15947342276286686,3.652942041808867
-0.8354401367948492,-0.5828449801457669,0.19491813082286358,0.10275106353900654,0.08952006001480262,0.4109780808778516,0.7336176213291074,0.7680345286732427,1.0714586930333154,0.0025951566490822753,0.5180869943302393,0.8056469177203279,0.21635811762850846,3.3821804080347158
0.8916866060949951,0.7839809983334831,0.030733100747293296,0.26735811786164154,0.9393393840944697,0.6572505067166152,0.9323684489627858,0.8561912933721304,0.9678967524923584,0.35770560776151195,1.0503945927135814,1.1990912006336873,0.24326395085589503,4.674543397829165
-0.941870651819964,-0.25220594262877727,0.6038801912733913,0.4949003073035063,0.9720127982443689,0.12192343224808866,0.7592197805077752,0.9991537343947401,1.7437109660147578,0.4396647091911867,0.12197692073765865,0.822609574554596,0.6472024801784583,4.774318385071397
0.8652301148446024,0.39155865290344627,0.8760170082786181,-0.9158100886395417,0.11349166927667464,0.8915194421767572,0.19202132575015296,0.6429823557650606,0.37711092888983233,0.7236714619411562,1.2916572345295159,0.917073412797473,1.2588221283216245,5.211317522244663
-0.22373299724141593,0.4328183648017616,0.4895866187962499,0.21808920042800417,0.2297021882984951,0.5949208726971346,0.6667864627301001,0.7312986268574864,0.8005552962088675,0.40655136204317754,0.4112125079254213,0.16863475261519623,0.006187120651787892,2.524439666301937
-0.792960751808075,-0.7749026689947887,-0.37670294513469726,-0.6425332134897788,0.957245614072561,0.5453940646334337,0.210997382867252,0.5441512162524059,0.6732710920692893,0.23194191718671364,1.5593409913577223,0.7946800997641289,0.9344413310928531,4.7378266477231135
-0.22528836985827394,-0.3090014996256425,-0.9066747746356476,0.8856370730262055,0.5997058788650343,0.22655380534521496,0.496668416924511,0.8867310395942034,1.0356412339878558,0.33371312976736855,0.2454235735600392,0.7103174599391421,0.605473207991049,3.8172996448396583
0.36065709333780793,0.40881529999182664,-0.7202643501922523,0.9226893584470681,0.46232510870465526,0.9312793032011967,0.4601484956114176,1.2349218135094537,1.4499971869088875,0.2018417933459813,0.8127239242810272,0.49177759686932965,1.2171444448443318,5.408406759759011
-0.5619788704886608,0.5797495429795141,-0.14929856136973063,0.9789028844102861,0.3759294763558746,0.9529608389830264,0.8446820662714621,1.415862219679235,0.8042414628830445,0.8917284134681749,1.5363623669627289,0.7114404168541139,1.0654586571318863,6.425093536979183
0.024995667804653676,0.27892399719252814,-0.28629074061175386,0.6049076805934028,0.1612595920055514,0.4610720461768498,0.4967091243452596,0.7479637019367249,0.5532494806537687,0.003928329387874463,0.8018692896259044,0.019864577321552557,0.6847610383240424,2.8116364172498676
-0.14729364729970418,0.5732498872211336,-0.9947529143911034,-0.7692467623630381,0.42905144935862505,0.2970168331645966,0.5551852688328143,2.0429245463168826,1.1551579720366145,0.47054353452083775,1.1855302358314983,0.4951498508198219,0.19900476637544418,5.5483109059011
-0.7118556845534845,0.8587931330668794,-0.7400562846603012,-0.031600904268592966,0.7259085536021025,0.43965545764073366,0.12733843530028677,2.5559324531507386,0.040840961814253875,1.320648817620364,0.2795089243330777,0.4746646906833205,0.6039543510806614,5.275550198682415
-0.9764357489152429,-0.7773631661655698,0.18932582901988804,0.9740014460469992,0.15118329584111045,0.9896183260774882,0.7749384383413268,1.0226253370437353,1.5553621563539306,0.0509274172503269,0.16079401034736163,1.076255211603303,1.1211763719308208,4.987140504529479
-0.9249537120740179,-0.6887695619353618,0.34411566071974,0.667698248750972,0.5530425835661957,0.2570897936811718,0.5775990407627646,1.052547059972846,1.5361486722941466,0.013815849861343876,0.13948690113697304,0.8071307572526307,0.9047146416400048,4.453843882157945
0.6214766489228374,-0.2701247859730125,-0.016919376522608554,-0.15419562901421502,0.022060976727466763,0.01785725721348974,0.24177538583656055,0.7530310840929313,0.7000742770511319,1.1416014348958499,0.4246066802891413,0.5639437339118226,0.15876597197618147,3.7420231822170584
-0.3454447798247564,0.4002002305304173,-0.9508629419487666,-0.28290395574950233,0.6667068694634967,0.3636616403152124,0.19208988474450095,1.8039257237628543,0.7185797444238111,0.4956450103551737,0.7868440595905486,0.7233851013307275,0.0976316128212249,4.626011252284339
-0.6213393885838088,0.9179659205283577,0.8053880913555185,-0.902019294717086,0.9837935322872425,0.3772015223063976,0.22201642481831674,1.39144756180593,1.7875351978261618,1.2893053091121665,0.6327033518860132,0.4232475234647436,1.6413381153808315,7.165577059475846
0.2614542542214935,-0.7075779897707293,-0.39280487364198136,-0.8743929595458979,0.737848476386152,0.8712961306136018,0.8342908805336651,0.9408048360790051,1.0040163116818341,1.2190322439922228,1.73626661807352,0.44550024323949466,1.1523330424096363,6.497953295475712
0.7407705205915636,0.5236493128583384,-0.8836797429066687,0.16604664482621723,0.4768960859570017,0.15836704482374664,0.836139176826521,1.4034983144700621,1.6908689214287191,0.4671212077332252,0.09119393033904055,0.7304156903441121,0.6287849349861274,5.011882999301286
0.5801991422419672,-0.5714544745038357,0.015488369156823945,-0.20004270335451046,0.5046848132197744,0.8423953717924291,0.3530009821324145,1.2770605469343281,0.6447278544269475,1.401653616745803,0.7717370674374842,0.8460656764679954,0.19119180549707623,5.132436567509634
-0.7717270886920691,-0.14628933199823413,-0.2283311922898874,-0.12669808924606918,0.8269850456388329,0.1974931534386568,0.10721563163481262,0.3655028722389239,0.5940751321006094,0.37543775669383495,0.3251225546168248,0.4679054046376878,0.16010050684051716,2.288144227128398
-0.9856483105231839,-0.5454800571130993,-0.22164007527825924,0.8845620493026425,0.9392930565472403,0.6249122293925017,0.8711866640876955,0.2128518665524176,1.1178330549659816,0.1901682534100846,0.28995766922019073,0.816664137096432,0.763661808381306,3.3911367896264126
-0.4309445361789732,-0.0028944622552029564,-0.22911994678017078,-0.5288145063450242,0.7495912393042791,0.9088323536837268,0.5372117541811866,0.43967162903581236,0.4133503919368121,0.17805007392377026,0.5842049186127755,0.44169775261445443,0.5294776853828935,2.586452451506518
-0.8930671150871088,-0.4220832974222748,-0.03088303721085972,-0.47195403061479557,0.11568435190180437,0.47738859627136687,0.6809815342836179,0.2890255311060122,1.0509656901221673,0.220983817664834,0.8949910900244378,0.8377338177549695,0.48498924479517,3.7786891914675906
-0.31208066626714426,0.45215030989396476,-0.27776175613608944,-0.14709770817258927,0.6936394186748642,0.20797601263426635,0.2604872852895084,1.2024576160894016,0.09315799340009052,0.514230976161109,0.22790100854957107,0.33042888689144745,0.021507644058964548,2.389684125150584
-0.9103231598357506,0.0753068133932453,0.963096565185459,0.5567402613742694,0.11713566252203966,0.7629455192791352,0.027749240931148833,1.440850189121308,2.0961158295709175,0.7356299732289959,0.29550791910451457,1.342951331710089,0.48421252806017245,6.395267770795998
0.49109648860455635,0.4279773121468893,0.7955823837872982,-0.3217379251344963,0.28091380955179257,0.9233696598731008,0.38612192874001916,0.6784273331290869,0.4331810652365403,0.31311917645766707,0.5267119423802868,0.6131533159426871,0.6622291353391991,3.226821968485467
0.48701394654514774,0.08588247509996383,-0.23235704430223025,-0.3694754563695577,0.07736850987081878,0.8115795080409833,0.10495085411784488,0.45009927504481495,0.867161173395201,0.6511314714451839,0.33758277730646247,0.3899815424748403,0.3495200582979702,3.0454762979644725
0.15784993873423603,-0.01806676813967889,0.3979772863473734,0.40023062579965485,0.9558059058975412,0.9342944984736027,0.21093559430960263,0.5076157615519455,0.4002195979329993,0.4259167068739149,0.22377793721155673,0.4588354875748125,0.40742078915695146,2.4237862803021804
-0.6098419679110008,0.8826326572308294,0.02149430059145585,0.8392605612394828,0.6248299576932287,0.1766979809056023,0.45168635787338796,1.7839022006564544,0.9670404929982497,1.2424746251418302,1.7214312135123964,1.1660593405948738,0.8202889895931279,7.701196862496932
0.23019230277405556,0.8120746994383661,0.4946655172145644,0.9021546454026093,0.28726715040815165,0.8304526744482189,0.4192582844526338,0.7707653204436301,0.6253350726015525,0.3318823966643105,1.469535370919823,0.43250533361082943,0.5004492941880679,4.1304727884282135
-0.43515926317093934,0.7644494672582991,0.4357543591454909,-0.4103019333438964,0.8495308440913336,0.4343006461291099,0.504435036694647,1.0813893667790873,1.0350343956539887,0.9496087304292384,0.16426567240010526,0.5462747396982779,0.7434141210481484,4.519987026008845
0.7590939796462659,-0.981346699330699,0.20614593680251647,-0.2933865493494163,0.6578184745550931,0.6498515063054633,0.171771091980209,2.2539823154878373,0.670302662583516,1.9904406789769649,1.3172293959403023,1.1547477523513154,0.09108591468783192,7.477788720027768
-0.14380878497399752,-0.48077618279499723,0.06972903986673806,0.3110558986971135,0.5751065587808348,0.5897639135842712,0.7993242828629391,0.8151441581312346,0.33796018431958097,0.5869673978209997,0.17458242309862088,0.4829515354152579,0.344579960314204,2.7421856590998983
-0.8168789858337855,0.48149841318557884,0.4599258047277546,0.6695065595515644,0.8916140421589126,0.88270268637254,0.9691464950493821,1.012814821600321,1.5446074143821658,1.0483773990193643,0.9394732268826705,0.430012101374717,0.44805301439205014,5.423337977651289
-0.31549223917042135,-0.20323476868272206,-0.5109473251640573,-0.6243956904107393,0.40881809786472767,0.6382487474113079,0.6887004181709062,0.41417163618366326,0.4452133621579316,0.1377425295123007,1.0886976281857663,0.4654586760665459,0.728237951849512,3.27952178395572
